PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z 
2,1565754228,0.9693535,0.107918866,0.11991712,0.18527612,16.224748611450195,3.748278856277466,-25.030927658081055,-144.40234375,-181.9257049560547, -10.477374076843262
3,1565770895,0.96415985,0.17641127,0.03965037,0.19417249,8.672940254211426,-7.526811599731445,12.832916259765625,-195.16177368164062,-190.13233947753906, 0.7000182271003723
4,1565787562,0.9631707,0.16575973,-0.06727191,0.20074993,6.636376857757568,-4.856979846954346,3.318875312805176,-63.31428909301758,-203.37071228027344, -9.732376098632812
5,1565804229,0.9557469,0.13993137,-0.16107649,0.20253809,-0.4678384065628052,2.5334079265594482,7.419862747192383,-95.48106384277344,-214.0756072998047, -17.695905685424805
6,1565820896,0.9480586,0.1283227,-0.21157078,0.19989042,1.5243648290634155,0.8975404500961304,4.993112564086914,-57.425636291503906,-179.89920043945312, -13.450094223022461
7,1565837563,0.9406725,0.12775911,-0.24468446,0.197339,4.751220226287842,1.8492754697799683,5.455504417419434,-0.37500181794166565,-154.72137451171875, -14.913969039916992
8,1565854230,0.93419135,0.12793349,-0.27100208,0.19359061,7.074244976043701,1.7675646543502808,8.829058647155762,-16.78230857849121,-126.24459838867188, -14.109763145446777
9,1565870897,0.9284207,0.12617728,-0.29306808,0.19033042,8.173166275024414,-1.9507765769958496,8.93397331237793,-32.72446823120117,-106.99374389648438, -4.226831912994385
10,1565887564,0.9225011,0.12475406,-0.3130414,0.18823726,9.026565551757812,-4.179830551147461,7.814823150634766,-11.907693862915039,-99.6331787109375, -8.734742164611816
11,1565904231,0.9163961,0.12065258,-0.3320268,0.18820092,8.53724479675293,-1.9377405643463135,8.133190155029297,-9.288322448730469,-88.88040161132812, -2.9434685707092285
12,1565920898,0.9103807,0.11717385,-0.34846416,0.18986872,9.048824310302734,-4.489137649536133,7.631451606750488,0.4192056357860565,-77.83908081054688, 4.495541572570801
13,1565937565,0.90403646,0.11676528,-0.36242408,0.19425051,8.696930885314941,-3.873894214630127,8.593226432800293,33.97871017456055,-68.45584869384766, 7.229455471038818
14,1565954232,0.89848906,0.11751353,-0.3729576,0.19952603,8.301788330078125,-2.4642932415008545,9.621720314025879,47.43175506591797,-53.10118103027344, 4.9572930335998535
15,1565970899,0.8938861,0.11883676,-0.38002205,0.20598206,8.412604331970215,-2.7678587436676025,9.866933822631836,54.57722091674805,-37.772762298583984, 9.648130416870117
16,1565987566,0.8892167,0.12252039,-0.38494518,0.21470818,9.271245002746582,-2.002316474914551,11.70048999786377,75.595458984375,-33.34584045410156, 18.0325927734375
17,1566004233,0.8847228,0.12879467,-0.3871666,0.22534275,7.181215286254883,-1.1448564529418945,10.952116012573242,97.13024139404297,-25.72916603088379, 23.624332427978516
18,1566020900,0.8800959,0.13596866,-0.38826036,0.23706064,7.834901809692383,-1.0177717208862305,11.111958503723145,103.56871032714844,-26.619253158569336, 31.308382034301758
19,1566037567,0.87553203,0.14260511,-0.38915753,0.24832301,7.216256618499756,0.15994955599308014,10.565367698669434,96.18647766113281,-29.385332107543945, 33.3072509765625
20,1566054234,0.8726182,0.15058623,-0.38693553,0.25718117,7.058041572570801,3.0594229698181152,12.189949035644531,97.92463684082031,-14.06501579284668, 13.696712493896484
21,1566070901,0.8707957,0.15407668,-0.38577497,0.26296994,5.166867733001709,2.302523612976074,11.125317573547363,54.74559783935547,-16.501142501831055, 12.671812057495117
22,1566087568,0.86823326,0.15415788,-0.38863754,0.26714677,5.980589866638184,3.0756924152374268,9.269820213317871,20.14475440979004,-41.106136322021484, 21.771831512451172
23,1566104235,0.8647638,0.14999898,-0.39613613,0.26974115,6.586346626281738,0.7971141934394836,7.264115333557129,-20.414505004882812,-65.14495086669922, 33.78828811645508
24,1566120902,0.8603335,0.14797848,-0.4049657,0.27190325,8.311254501342773,1.7116193771362305,10.110564231872559,-11.876626968383789,-78.21673583984375, 29.608549118041992
25,1566137569,0.8561603,0.14694624,-0.41309157,0.2734081,7.209680080413818,1.1100435256958008,13.252187728881836,-8.488543510437012,-75.35794067382812, 23.329044342041016
26,1566154236,0.85180247,0.14944774,-0.4191696,0.27639654,6.53638219833374,1.9792736768722534,14.31054973602295,19.54533576965332,-71.19705200195312, 21.38504409790039
27,1566170903,0.8474857,0.15257595,-0.42470714,0.27948612,6.782130718231201,2.3992397785186768,12.77695083618164,23.24846076965332,-71.76382446289062, 21.12457275390625
28,1566187570,0.8432365,0.15619248,-0.4299015,0.28238449,6.167326927185059,2.1747841835021973,11.82900333404541,24.925670623779297,-71.99848937988281, 19.69529151916504
29,1566204237,0.83918405,0.16019613,-0.43430984,0.28545108,6.307783126831055,2.1662778854370117,11.993303298950195,28.101713180541992,-68.2208480834961, 19.56768035888672
